Codigo;Data;Cota;Vazao
45120000;27/06/2016;324;24,7093
45120000;28/06/2016;324;24,7093
45120000;29/06/2016;324;24,7093
45120000;30/06/2016;323;24,1024
45120000;01/07/2016;322;23,5036
45120000;02/07/2016;322;23,5036
45120000;03/07/2016;322;23,5036
45120000;04/07/2016;323;24,1024
45120000;05/07/2016;323;24,1024
45120000;06/07/2016;323;24,1024
45120000;07/07/2016;322;23,5036
45120000;08/07/2016;322;23,5036
45120000;09/07/2016;322;23,5036
45120000;10/07/2016;322;23,5036
45120000;11/07/2016;322;23,5036
45120000;12/07/2016;322;23,5036
45120000;13/07/2016;322;23,5036
45120000;14/07/2016;322;23,5036
45120000;15/07/2016;322;23,5036
45120000;16/07/2016;322;23,5036
45120000;17/07/2016;322;23,5036
45120000;18/07/2016;322;23,5036
45120000;19/07/2016;322;23,5036
45120000;20/07/2016;322;23,5036
45120000;21/07/2016;322;23,5036
45120000;22/07/2016;322;23,5036
45120000;23/07/2016;322;23,5036
45120000;24/07/2016;322;23,5036
45120000;25/07/2016;322;23,5036
45120000;26/07/2016;322;23,5036
45120000;27/07/2016;322;23,5036
45120000;28/07/2016;322;23,5036
45120000;29/07/2016;322;23,5036
45120000;30/07/2016;322;23,5036
45120000;31/07/2016;322;23,5036
45120000;01/08/2016;321;22,9131
45120000;02/08/2016;321;22,9131
45120000;03/08/2016;321;22,9131
45120000;04/08/2016;321;22,9131
45120000;05/08/2016;321;22,9131
45120000;06/08/2016;321;22,9131
45120000;07/08/2016;321;22,9131
45120000;08/08/2016;321;22,9131
45120000;09/08/2016;321;22,9131
45120000;10/08/2016;321;22,9131
45120000;11/08/2016;321;22,9131
45120000;12/08/2016;321;22,9131
45120000;13/08/2016;321;22,9131
45120000;14/08/2016;321;22,9131
45120000;15/08/2016;321;22,9131
45120000;16/08/2016;321;22,9131
45120000;17/08/2016;321;22,9131
45120000;18/08/2016;321;22,9131
45120000;19/08/2016;321;22,9131
45120000;20/08/2016;321;22,9131
45120000;21/08/2016;321;22,9131
45120000;22/08/2016;321;22,9131
45120000;23/08/2016;321;22,9131
45120000;24/08/2016;321;22,9131
45120000;25/08/2016;321;22,9131
45120000;26/08/2016;321;22,9131
45120000;27/08/2016;321;22,9131
45120000;28/08/2016;321;22,9131
45120000;29/08/2016;321;22,9131
45120000;30/08/2016;321;22,9131
45120000;31/08/2016;320;22,3308
45120000;01/09/2016;320;22,3308
45120000;02/09/2016;320;22,3308
45120000;03/09/2016;320;22,3308
45120000;04/09/2016;321;22,9131
45120000;05/09/2016;321;22,9131
45120000;06/09/2016;321;22,9131
45120000;07/09/2016;320;22,3308
45120000;08/09/2016;320;22,3308
45120000;09/09/2016;320;22,3308
45120000;10/09/2016;320;22,3308
45120000;11/09/2016;320;22,3308
45120000;12/09/2016;320;22,3308
45120000;13/09/2016;320;22,3308
45120000;14/09/2016;320;22,3308
45120000;15/09/2016;320;22,3308
45120000;16/09/2016;320;22,3308
45120000;17/09/2016;321;22,9131
45120000;18/09/2016;321;22,9131
45120000;19/09/2016;321;22,9131
45120000;20/09/2016;321;22,9131
45120000;21/09/2016;321;22,9131
45120000;22/09/2016;321;22,9131
45120000;23/09/2016;320;22,3308
45120000;24/09/2016;320;22,3308
45120000;25/09/2016;320;22,3308
45120000;26/09/2016;320;22,3308
45120000;27/09/2016;320;22,3308
45120000;28/09/2016;320;22,3308
45120000;29/09/2016;320;22,3308
45120000;30/09/2016;320;22,3308
45120000;01/10/2016;320;22,3308
45120000;02/10/2016;321;22,9131
45120000;03/10/2016;321;22,9131
45120000;04/10/2016;321;22,9131
45120000;05/10/2016;321;22,9131
45120000;06/10/2016;321;22,9131
45120000;07/10/2016;322;23,5036
45120000;08/10/2016;323;24,1024
45120000;09/10/2016;323;24,1024
45120000;10/10/2016;322;23,5036
45120000;11/10/2016;322;23,5036
45120000;12/10/2016;321;22,9131
45120000;13/10/2016;321;22,9131
45120000;14/10/2016;321;22,9131
45120000;15/10/2016;321;22,9131
45120000;16/10/2016;320;22,3308
45120000;17/10/2016;320;22,3308
45120000;18/10/2016;320;22,3308
45120000;19/10/2016;319;21,7567
45120000;20/10/2016;319;21,7567
45120000;21/10/2016;318;21,1906
45120000;22/10/2016;318;21,1906
45120000;23/10/2016;318;21,1906
45120000;24/10/2016;318;21,1906
45120000;25/10/2016;318;21,1906
45120000;26/10/2016;318;21,1906
45120000;27/10/2016;318;21,1906
45120000;28/10/2016;319;21,7567
45120000;29/10/2016;319;21,7567
45120000;30/10/2016;320;22,3308
45120000;31/10/2016;320;22,3308
45120000;01/11/2016;321;22,9131
45120000;02/11/2016;321;22,9131
45120000;03/11/2016;320;22,3308
45120000;04/11/2016;320;22,3308
45120000;05/11/2016;320;22,3308
45120000;06/11/2016;319;21,7567
45120000;07/11/2016;320;22,3308
45120000;08/11/2016;320;22,3308
45120000;09/11/2016;321;22,9131
45120000;10/11/2016;321;22,9131
45120000;11/11/2016;334,5;31,5836
45120000;12/11/2016;336;32,6411
45120000;13/11/2016;336,5;32,9978
45120000;14/11/2016;338;34,0807
45120000;15/11/2016;340,5;35,9279
45120000;16/11/2016;345,5;39,7826
45120000;17/11/2016;348;41,7906
45120000;18/11/2016;347,5;41,3847
45120000;19/11/2016;348;41,7906
45120000;20/11/2016;349;42,609
45120000;21/11/2016;345;39,3875
45120000;22/11/2016;345;39,3875
45120000;23/11/2016;340,5;35,9279
45120000;24/11/2016;339;34,8132
45120000;25/11/2016;338;34,0807
45120000;26/11/2016;337,5;33,7176
45120000;27/11/2016;338;34,0807
45120000;28/11/2016;338;34,0807
45120000;29/11/2016;337;33,3566
45120000;30/11/2016;335;31,934
45120000;01/12/2016;332,5;30,2032
45120000;02/12/2016;332,5;30,2032
45120000;03/12/2016;332;29,8633
45120000;04/12/2016;333;30,5451
45120000;05/12/2016;333;30,5451
